hard_36 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_37 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_38 | nmpc_short_controls_first_model_old_relu.pth,18,25.72,9,25.31,8,24.85
hard_39 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,10,27.0
hard_40 | nmpc_short_controls_first_model_old_relu.pth,9,27.13,out-of-bounds,60,18,27.55
hard_41 | nmpc_short_controls_first_model_old_relu.pth,12,29.18,11,26.14,out-of-bounds,60
hard_42 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,10,25.74,out-of-bounds,60
hard_43 | nmpc_short_controls_first_model_old_relu.pth,9,27.86,6,25.84,10,24.69
hard_44 | nmpc_short_controls_first_model_old_relu.pth,17,28.7,7,24.47,8,23.27
hard_45 | nmpc_short_controls_first_model_old_relu.pth,9,26.12,out-of-bounds,60,out-of-bounds,60
hard_46 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,12,24.92,out-of-bounds,60
hard_47 | nmpc_short_controls_first_model_old_relu.pth,8,28.37,out-of-bounds,60,11,28.72
hard_48 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,17,29.27
hard_49 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_50 | nmpc_short_controls_first_model_old_relu.pth,12,28.45,out-of-bounds,60,11,26.48
hard_51 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,11,25.48,9,23.69
hard_52 | nmpc_short_controls_first_model_old_relu.pth,7,24.84,out-of-bounds,60,out-of-bounds,60
hard_53 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_54 | nmpc_short_controls_first_model_old_relu.pth,10,27.76,out-of-bounds,60,6,25.63
hard_55 | nmpc_short_controls_first_model_old_relu.pth,10,25.88,out-of-bounds,60,out-of-bounds,60
hard_56 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,8,26.36,out-of-bounds,60
hard_57 | nmpc_short_controls_first_model_old_relu.pth,11,29.37,out-of-bounds,60,out-of-bounds,60
hard_58 | nmpc_short_controls_first_model_old_relu.pth,14,29.49,out-of-bounds,60,16,27.54
hard_59 | nmpc_short_controls_first_model_old_relu.pth,8,26.84,out-of-bounds,60,10,29.12
hard_60 | nmpc_short_controls_first_model_old_relu.pth,8,25.47,out-of-bounds,60,9,28.67
hard_61 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,9,25.11,14,29.59
hard_62 | nmpc_short_controls_first_model_old_relu.pth,out-of-bounds,60,out-of-bounds,60,10,27.48
hard_23 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_24 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,9,20.57,out-of-bounds,60
hard_25 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_26 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_27 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
hard_28 | nmpc_short_controls_first_model_mse.pth,out-of-bounds,60,out-of-bounds,60,out-of-bounds,60
